Trepa-Colinas;;;;
Iteracao;Solucao;MBF;Custo;Best
899;1 5 8 10 14 17 18 20 23 27 29 30 32 33 34 35 39 40 42 45 49 55 56 58 ;-488.191315;-506;0
900;2 3 5 8 9 11 12 18 20 21 22 25 29 31 33 38 42 44 46 50 51 57 59 60 61 62 64 ;-488.366669;-646;0
901;1 5 6 8 9 10 11 15 16 19 21 22 25 29 31 32 33 34 36 49 50 51 54 55 56 57 59 62 ;-488.581573;-682;0
902;7 12 14 17 21 22 25 30 38 40 42 47 49 51 53 57 58 59 60 61 64 ;-488.458984;-378;0
903;2 8 9 10 11 16 18 21 22 29 33 36 46 49 51 52 54 56 57 64 ;-488.301208;-346;0
904;1 6 7 9 12 15 17 22 23 29 30 37 39 40 41 43 52 53 55 58 60 62 63 ;-488.274323;-464;0
905;6 7 10 11 12 15 18 20 24 25 29 31 32 33 34 40 41 45 48 56 58 59 60 61 ;-488.298340;-510;0
906;1 3 5 7 11 16 18 19 20 21 25 26 27 43 44 48 51 53 60 61 62 64 ;-488.211914;-410;0
907;1 2 6 10 13 14 15 19 20 21 22 24 25 27 28 29 33 35 36 38 41 45 47 48 49 54 55 60 63 ;-488.491730;-742;0
908;3 8 9 10 12 13 14 16 17 18 21 22 24 25 27 33 36 37 39 41 42 43 48 50 51 52 58 62 ;-488.715851;-692;0
909;5 8 13 14 16 21 22 24 25 29 33 34 35 37 43 45 46 47 51 53 58 61 63 ;-488.668854;-446;0
910;7 9 20 21 22 25 31 32 35 36 38 49 50 52 54 ;-488.338470;-188;0
911;2 8 9 15 16 18 20 26 30 31 32 33 38 39 40 45 47 48 51 53 56 58 64 ;-488.305145;-458;0
912;1 2 9 11 12 13 15 16 18 19 21 22 26 28 29 33 35 36 40 45 46 51 60 61 ;-488.313599;-496;0
913;3 5 6 12 19 20 22 25 28 34 35 37 39 45 48 52 53 54 57 61 63 64 ;-488.236572;-418;0
914;7 8 13 17 21 22 23 27 28 30 36 39 43 44 45 51 53 54 56 60 ;-488.080963;-346;0
915;2 3 7 9 10 12 14 15 21 22 25 30 31 32 33 37 38 40 48 49 51 53 54 56 58 59 61 ;-488.251373;-644;0
916;3 6 8 9 13 19 23 28 32 34 41 42 43 47 48 50 57 59 62 63 ;-488.096069;-346;0
917;2 4 5 7 10 12 14 15 18 19 25 26 27 32 33 34 37 41 44 47 51 54 55 56 58 59 61 62 63 64 ;-488.429657;-794;0
918;1 2 4 6 7 13 18 22 25 27 28 29 31 33 34 36 37 42 46 49 52 55 56 57 ;-488.442261;-500;0
919;4 9 10 11 12 16 20 26 28 29 30 31 34 41 46 47 49 50 54 56 57 58 59 61 63 ;-488.496185;-538;0
920;4 8 9 11 13 16 18 19 28 30 32 33 35 38 42 43 44 45 50 61 62 64 ;-488.426086;-424;0
921;1 3 6 7 12 14 15 17 18 19 27 28 31 35 37 45 46 48 49 56 60 62 63 ;-488.397400;-462;0
922;11 14 15 16 18 21 22 23 25 26 27 30 32 37 39 40 44 46 48 49 59 60 61 64 ;-488.405640;-496;0
923;2 11 19 20 22 27 30 32 38 43 44 45 46 48 49 51 52 54 55 58 60 61 62 ;-488.366211;-452;0
924;1 2 3 6 7 8 9 11 14 16 17 27 30 33 43 51 61 62 63 64 ;-488.201294;-336;0
925;3 7 20 23 25 26 28 31 33 35 37 39 40 41 45 48 52 54 57 61 62 63 ;-488.116760;-410;0
926;3 4 5 6 13 15 16 19 20 26 28 32 33 34 37 39 42 44 45 46 51 53 56 59 62 63 64 ;-488.280792;-640;0
927;1 3 4 5 11 16 17 19 24 26 28 30 31 32 35 38 39 40 41 42 44 45 53 55 60 61 64 ;-488.448761;-644;0
928;6 7 8 9 12 16 18 19 20 24 25 27 31 34 37 40 49 50 53 54 57 60 63 64 ;-488.463348;-502;0
929;4 6 9 15 17 18 21 23 24 26 27 29 30 32 34 36 38 43 47 48 51 53 57 61 ;-488.486542;-510;0
930;6 10 14 19 20 21 22 23 26 31 34 36 37 38 39 42 45 54 59 61 62 ;-488.365601;-376;0
931;3 7 8 10 11 14 16 21 23 24 25 29 30 39 41 42 43 44 46 47 48 50 51 52 53 55 58 64 ;-488.569275;-678;0
932;5 6 7 12 13 14 15 19 24 27 30 31 35 39 43 45 48 55 57 58 61 64 ;-488.497864;-422;0
933;3 4 5 6 8 15 18 25 28 29 33 34 36 40 46 47 48 49 54 55 57 ;-488.388000;-386;0
934;3 6 9 10 12 13 14 24 28 36 39 41 42 45 46 48 51 61 ;-488.156311;-272;0
935;7 8 9 14 17 18 23 33 38 39 40 42 44 48 54 55 57 59 62 63 ;-488.004272;-346;0
936;6 8 9 11 14 15 19 20 21 24 25 26 28 32 36 38 39 41 43 46 47 54 55 ;-487.972229;-458;0
937;1 2 3 4 5 7 10 13 14 18 21 27 28 29 30 31 38 42 44 49 54 56 60 62 ;-487.980804;-496;0
938;3 5 6 9 16 20 21 23 25 26 28 30 32 33 35 36 39 46 47 52 58 59 63 64 ;-488.000000;-506;0
939;1 4 10 12 13 17 18 21 22 24 26 28 32 38 46 52 53 55 56 61 62 ;-487.878601;-374;0
940;3 5 6 12 13 14 15 16 19 22 24 26 27 31 33 34 35 37 39 44 45 46 47 49 50 51 53 57 59 61 62 ;-488.251068;-838;0
941;1 2 7 8 11 14 15 18 21 26 27 29 30 34 39 42 55 57 58 59 62 64 ;-488.174286;-416;0
942;1 2 7 16 19 20 21 25 28 29 30 42 46 47 49 53 54 56 60 61 64 ;-488.067932;-388;0
943;2 3 5 8 10 13 14 16 20 21 24 25 26 28 29 30 31 35 39 45 47 52 54 57 58 61 62 ;-488.218445;-630;0
944;4 5 8 9 12 13 14 17 18 20 24 25 30 33 40 43 48 49 52 55 56 58 62 64 ;-488.228821;-498;0
945;1 9 12 14 22 28 29 30 31 38 42 47 48 52 53 55 59 60 61 ;-488.046570;-316;0
946;3 5 8 13 16 21 25 27 28 30 36 42 43 50 51 52 53 62 ;-487.832977;-286;0
947;8 10 11 13 16 19 20 22 23 25 27 35 43 44 45 49 51 52 55 60 62 63 ;-487.763458;-422;0
948;2 5 10 17 22 24 27 28 37 45 48 49 50 51 54 55 57 59 60 61 62 ;-487.647675;-378;0
949;4 7 9 11 12 15 19 23 30 32 37 46 50 51 55 62 63 ;-487.390930;-244;0
950;1 2 3 5 9 10 16 17 18 21 22 24 28 38 39 41 42 43 45 51 59 61 62 63 ;-487.406311;-502;0
951;1 2 4 16 17 22 26 27 35 36 38 42 44 46 47 48 49 53 54 55 57 61 62 64 ;-487.417450;-498;0
952;1 4 5 6 7 10 11 12 16 17 18 20 24 32 34 35 37 38 41 43 59 60 63 ;-487.386566;-458;0
953;3 7 8 12 16 21 29 31 35 37 38 39 41 42 43 45 46 47 53 61 64 ;-487.259186;-366;0
954;2 3 6 14 17 19 21 22 23 33 35 36 37 39 43 44 45 47 48 51 53 54 62 64 ;-487.257874;-486;0
955;5 12 14 15 16 18 20 23 25 26 27 28 33 36 37 42 47 48 54 56 58 61 62 ;-487.231415;-462;0
956;6 7 9 15 16 18 19 20 21 23 25 29 31 34 38 49 50 51 52 53 55 57 61 63 ;-487.223846;-480;0
957;1 6 8 9 10 12 13 14 17 19 22 23 24 26 28 30 40 47 48 49 50 51 52 53 55 56 63 64 ;-487.414825;-670;0
958;6 9 10 12 15 18 19 22 23 25 26 30 31 35 41 44 46 47 48 49 55 56 58 60 61 62 63 ;-487.572021;-638;0
959;2 6 11 12 14 22 23 29 31 32 34 37 39 44 46 50 51 53 54 64 ;-487.424408;-346;0
960;3 9 12 13 14 16 18 31 33 35 37 38 43 46 47 48 49 52 55 59 60 62 64 ;-487.395844;-460;0
961;1 5 6 13 22 24 25 29 30 32 36 38 47 49 50 51 59 61 64 ;-487.209167;-308;0
962;2 4 5 6 8 11 12 13 15 17 20 25 27 34 36 39 41 45 46 49 51 53 54 55 57 58 60 61 62 63 ;-487.521820;-788;0
963;3 9 15 17 21 24 30 36 38 39 41 42 46 48 53 56 61 ;-487.279327;-254;0
964;1 3 4 5 6 8 10 12 13 17 18 19 20 22 26 27 28 31 35 38 40 42 45 47 48 50 57 58 60 62 63 ;-487.645233;-840;0
965;1 4 9 14 15 16 18 19 25 27 28 29 31 32 38 40 42 43 44 47 48 49 50 51 52 53 61 ;-487.801025;-638;0
966;1 5 7 10 11 13 16 17 19 20 21 22 28 29 30 31 32 36 45 46 53 58 59 62 63 ;-487.861298;-546;0
967;1 4 6 10 11 15 16 17 18 21 23 25 26 28 29 30 31 34 35 37 39 40 46 48 51 52 53 62 63 ;-488.132355;-750;0
968;2 3 4 5 8 10 12 15 17 20 21 25 26 30 33 34 35 36 45 49 55 59 62 63 64 ;-488.192139;-546;0
969;1 5 6 12 14 19 20 21 22 24 25 26 27 32 33 35 36 37 39 42 45 47 51 53 54 56 57 61 ;-488.396271;-686;0
970;3 6 7 9 15 16 19 20 26 27 28 37 38 40 41 44 50 52 54 57 61 63 64 ;-488.371124;-464;0
971;1 3 6 7 9 10 11 12 15 18 19 20 21 26 32 33 34 41 42 47 50 51 52 58 61 ;-488.420197;-536;0
972;2 5 6 7 10 11 16 18 20 21 30 31 36 40 43 44 46 47 50 51 53 59 ;-488.360077;-430;0
973;1 2 4 5 16 17 18 19 21 24 29 30 33 35 38 41 43 44 52 56 57 58 64 ;-488.332977;-462;0
974;1 4 8 12 13 14 16 17 22 23 25 27 29 30 33 34 45 48 50 53 56 57 58 59 60 ;-488.394257;-548;0
975;6 9 10 12 13 14 17 21 23 25 27 29 34 35 39 40 41 43 47 50 52 53 58 61 62 ;-488.449219;-542;0
976;1 7 8 9 10 14 21 24 30 33 34 38 40 41 42 48 49 51 52 54 62 63 ;-488.375000;-416;0
977;2 6 9 10 11 14 16 17 21 25 27 38 42 43 45 46 48 50 51 54 56 58 62 ;-488.333679;-448;0
978;5 7 9 12 14 15 17 19 20 22 23 25 31 34 35 36 42 45 47 48 50 52 55 58 62 63 ;-488.443756;-596;0
979;1 3 4 7 10 11 13 14 15 21 22 24 26 28 29 32 41 42 46 52 56 58 61 ;-488.408569;-454;0
980;5 7 12 13 14 16 17 19 21 23 24 25 26 30 32 34 36 37 38 41 43 48 56 57 60 ;-488.465302;-544;0
981;4 5 9 13 16 21 24 26 30 31 33 35 36 37 38 39 44 45 47 52 60 61 63 ;-488.434265;-458;0
982;3 4 6 8 10 11 12 17 20 22 24 26 31 33 36 43 49 53 54 55 ;-488.281067;-338;0
983;2 3 10 15 22 24 27 28 31 32 34 40 42 46 47 48 58 59 60 61 63 ;-488.160736;-370;0
984;4 6 9 27 28 29 30 32 36 37 39 40 44 48 49 51 54 55 60 61 63 ;-488.052856;-382;0
985;2 4 6 7 15 17 18 19 20 21 24 27 28 30 31 32 35 38 40 47 48 51 53 54 56 58 ;-488.150269;-584;0
986;1 2 3 6 7 12 14 18 19 20 21 24 27 28 30 34 35 37 40 42 43 44 45 51 53 58 59 60 ;-488.350922;-686;0
987;1 2 5 7 10 12 21 23 24 27 29 31 34 37 38 39 44 45 54 55 57 58 59 61 63 ;-488.395142;-532;0
988;1 2 3 5 8 11 15 17 19 21 25 28 29 30 32 36 38 42 44 53 55 56 58 63 ;-488.412964;-506;0
989;1 4 10 16 19 21 23 30 34 35 36 40 41 45 48 49 50 53 57 61 62 63 64 ;-488.382202;-458;0
990;2 3 4 5 6 8 9 15 17 21 22 24 27 28 33 34 37 38 39 41 45 47 49 50 51 55 56 59 62 ;-488.630310;-734;0
991;1 2 4 5 9 12 15 16 17 18 19 20 23 24 25 26 27 30 31 36 39 41 45 46 56 62 64 ;-488.772949;-630;0
992;1 3 5 8 12 14 15 17 20 21 27 28 29 30 32 33 36 39 41 42 44 47 49 56 61 64 ;-488.883057;-598;0
993;1 2 4 5 8 9 12 17 20 25 28 31 36 37 38 40 41 42 44 48 54 56 59 61 63 ;-488.932526;-538;0
994;1 2 3 4 5 14 18 19 21 32 39 44 51 52 53 54 61 64 ;-488.720337;-278;0
995;4 6 13 18 22 24 30 33 39 40 51 52 53 55 57 59 60 61 ;-488.506531;-276;0
996;4 5 6 7 11 12 17 18 20 22 23 28 33 38 40 42 44 63 ;-488.291168;-274;0
997;3 4 15 17 25 34 42 50 52 56 57 64 ;-487.917755;-116;0
998;1 4 5 10 11 12 13 18 19 25 27 28 29 31 32 36 38 40 41 46 49 50 52 55 62 63 ;-488.026062;-596;0
999;2 5 11 15 16 18 20 22 25 26 29 32 36 40 43 46 47 49 51 53 54 56 58 ;-488.003998;-466;0
997;3 4 15 17 25 34 42 50 52 56 57 64;-487.515991;-116;1
