Trepa-Colinas;;;;
Iteracao;Solucao;MBF;Custo;Best
881;1 2 9 10 11 12 13 15 16 17 21 26 30 34 40 42 44 45 46 47 48 53 55 58 59 60 62 63 64 ;-509.032928;-716;0
882;2 4 5 6 7 8 9 13 16 17 19 21 27 28 37 39 42 44 46 55 58 60 62 ;-508.968262;-452;0
883;1 5 6 8 9 15 16 19 20 21 22 24 26 27 28 32 46 50 51 52 53 58 59 60 62 ;-508.992065;-530;0
884;4 5 7 9 16 19 25 26 27 31 32 35 36 37 41 42 43 52 53 58 60 64 ;-508.886871;-416;0
885;2 3 4 6 8 11 12 13 14 16 17 19 21 26 27 28 29 30 38 41 43 44 45 46 47 48 49 53 54 59 61 62 ;-509.306213;-880;0
886;1 2 5 7 14 17 21 25 26 29 30 33 34 36 37 38 44 45 46 50 54 ;-509.139954;-362;0
887;2 3 8 19 21 22 23 24 25 27 28 30 35 36 39 40 42 44 45 50 52 55 57 63 ;-509.131897;-502;0
888;1 2 3 6 7 13 19 22 27 28 31 32 37 39 41 45 49 55 63 ;-508.900909;-304;0
889;1 3 4 5 11 12 13 15 17 18 19 20 21 25 27 28 29 31 33 35 36 44 46 51 52 58 59 60 61 62 ;-509.185608;-762;0
890;1 2 6 8 12 18 22 25 31 40 43 44 48 50 58 59 64 ;-508.885406;-242;0
891;4 7 8 10 13 16 17 18 19 20 21 25 26 27 28 34 40 45 47 49 50 53 54 56 64 ;-508.915833;-536;0
892;1 7 8 17 18 21 22 24 27 28 30 31 32 34 35 37 40 41 42 47 53 55 56 60 61 63 64 ;-509.056061;-634;0
893;10 12 14 15 20 21 23 24 26 28 29 32 33 34 37 38 40 49 51 55 59 60 62 63 ;-509.045898;-500;0
894;1 3 8 12 15 18 20 21 22 23 24 25 28 34 38 39 46 53 55 56 ;-508.859070;-342;0
895;14 16 24 30 32 38 40 41 42 43 45 47 48 50 51 52 56 60 ;-508.587708;-266;0
896;1 5 6 7 14 15 16 17 19 22 24 31 32 33 37 38 41 42 45 46 47 49 51 57 58 60 62 ;-508.712067;-620;0
897;2 3 4 5 6 8 13 14 19 20 21 23 25 27 40 42 53 54 57 63 ;-508.521729;-338;0
898;8 11 14 15 23 25 31 35 37 41 42 44 45 46 50 53 59 64 ;-508.271729;-284;0
899;2 4 5 7 8 9 10 25 27 29 36 40 42 45 46 47 50 51 52 54 55 56 57 61 62 ;-508.302551;-536;0
900;4 8 13 20 24 26 28 29 31 32 33 34 39 40 48 50 56 57 60 61 64 ;-508.148895;-370;0
901;3 4 7 11 15 16 18 19 21 22 23 26 27 29 31 32 33 38 40 44 45 48 49 50 56 60 64 ;-508.286346;-632;0
902;2 5 8 10 11 12 18 23 24 27 33 34 36 41 43 44 48 57 58 59 62 ;-508.137482;-374;0
903;1 3 4 6 10 17 18 21 23 24 26 27 31 35 36 38 40 42 44 48 50 52 59 60 ;-508.121826;-494;0
904;1 2 6 8 12 15 17 26 30 31 33 36 39 40 41 43 48 57 59 60 ;-507.942474;-346;0
905;1 3 5 6 9 11 12 13 16 19 22 24 25 27 28 34 35 39 41 43 45 47 53 54 59 62 ;-508.022095;-580;0
906;1 2 4 7 9 15 17 18 19 20 22 26 28 31 33 34 35 36 38 42 45 46 50 52 53 54 55 56 58 61 62 63 ;-508.439301;-886;0
907;3 5 6 7 9 10 14 21 23 35 38 41 43 45 53 54 61 62 63 64 ;-508.242554;-330;0
908;3 4 5 6 7 12 13 18 19 22 23 24 29 31 32 38 45 54 57 58 59 61 62 ;-508.174011;-446;0
909;1 2 3 13 15 17 19 22 23 24 26 27 31 33 34 41 43 45 46 47 50 51 52 55 57 59 61 64 ;-508.365234;-682;0
910;4 6 8 9 10 11 13 15 21 22 25 26 27 28 29 30 31 33 35 37 42 43 47 48 50 51 55 56 59 61 63 ;-508.729675;-840;0
911;1 2 9 13 17 18 21 22 23 24 25 27 29 32 36 39 40 44 45 46 49 50 52 54 56 60 61 62 64 ;-508.961578;-720;0
912;10 14 16 19 20 21 36 38 40 41 43 44 48 49 51 52 53 54 55 60 61 62 ;-508.850891;-408;0
913;1 7 9 11 13 15 16 17 23 25 27 29 30 31 39 41 43 49 59 60 64 ;-508.690033;-362;0
914;5 10 13 17 21 28 35 37 38 39 40 45 46 48 49 53 55 56 60 61 62 63 64 ;-508.610504;-436;0
915;3 9 17 18 20 21 27 28 34 36 44 45 46 50 51 59 60 61 ;-508.354095;-274;0
916;1 5 11 22 27 33 38 39 40 41 42 43 44 46 49 50 51 52 54 58 60 61 62 63 ;-508.334076;-490;0
917;7 9 10 11 14 28 29 30 32 36 39 40 41 44 51 54 55 56 57 61 ;-508.150482;-340;0
918;1 2 3 5 6 8 11 16 19 20 21 24 25 26 33 34 40 41 44 46 49 50 ;-508.052277;-418;0
919;3 7 11 14 17 19 23 25 26 27 28 29 30 31 32 35 38 41 43 45 46 54 57 59 60 63 ;-508.117523;-568;0
920;4 6 8 10 11 12 17 21 22 24 27 35 36 37 40 42 43 44 46 47 48 51 53 59 60 61 62 ;-508.243469;-624;0
921;2 3 5 7 18 19 20 24 25 29 31 33 34 35 38 44 49 50 51 52 53 55 57 59 61 63 ;-508.314880;-574;0
922;1 3 4 5 6 7 8 10 11 12 15 16 20 21 23 24 27 28 31 33 41 46 47 49 53 55 60 63 64 ;-508.544464;-720;0
923;1 5 14 16 19 26 27 32 34 38 43 45 46 47 49 51 59 60 63 64 ;-508.359711;-338;0
924;3 6 9 11 12 15 22 24 27 28 31 35 36 39 41 43 44 47 48 50 52 55 56 59 61 ;-508.385284;-532;0
925;7 12 13 14 17 20 29 33 39 40 41 46 52 53 55 56 57 58 59 60 62 63 64 ;-508.326477;-454;0
926;1 4 10 13 17 20 21 26 28 29 30 34 35 36 39 40 42 48 50 52 55 56 58 61 ;-508.306702;-490;0
927;2 7 10 12 13 16 17 18 19 20 24 25 26 27 29 30 39 40 43 44 48 49 51 53 54 55 56 57 59 60 64 ;-508.655884;-832;0
928;1 3 4 7 10 11 12 19 21 24 28 29 32 33 37 39 46 47 53 55 61 62 63 64 ;-508.635773;-490;0
929;1 2 5 11 16 17 18 24 25 27 32 33 35 36 37 47 48 51 52 53 55 56 ;-508.529602;-410;0
930;9 11 14 16 17 26 27 33 34 36 37 38 40 41 42 43 44 45 46 47 48 53 54 56 57 59 60 61 63 ;-508.750549;-714;0
931;2 5 9 20 22 24 25 28 33 37 38 44 46 48 54 56 57 63 64 ;-508.532745;-306;0
932;1 3 4 5 7 8 13 14 15 16 17 20 21 22 23 25 29 33 37 38 40 41 43 48 50 51 52 54 55 57 63 64 ;-508.948486;-896;0
933;1 5 6 10 11 13 14 15 16 17 21 23 24 25 26 31 35 37 39 47 53 54 55 ;-508.878876;-444;0
934;2 11 14 15 17 19 27 29 30 31 34 40 43 47 49 50 51 52 57 63 ;-508.691650;-334;0
935;7 10 12 13 14 15 16 20 22 24 26 28 30 31 32 34 35 40 43 46 48 49 51 52 53 54 57 60 61 ;-508.930481;-732;0
936;1 4 9 10 12 15 16 21 22 25 28 31 34 36 40 41 42 44 48 50 51 52 54 55 60 63 ;-509.006409;-580;0
937;3 6 10 11 12 14 15 17 20 21 25 26 28 29 30 38 39 45 47 50 53 55 64 ;-508.949829;-456;0
938;3 5 7 8 15 22 24 26 28 32 35 38 39 40 45 46 53 55 56 62 ;-508.763336;-334;0
939;2 4 8 11 12 16 20 24 26 28 29 35 36 37 39 40 44 51 52 55 59 60 64 ;-508.690094;-440;0
940;6 7 10 11 12 15 18 19 22 27 28 31 32 34 35 37 39 41 43 46 48 51 56 58 ;-508.687225;-506;0
941;3 7 10 11 12 14 16 27 31 33 36 40 41 44 49 50 51 52 61 ;-508.469727;-304;0
942;4 9 12 14 16 17 18 20 23 24 26 28 32 34 35 36 41 42 44 45 47 48 50 52 53 55 57 58 61 62 63 ;-508.813171;-832;0
943;1 2 3 4 5 7 8 9 10 20 23 24 25 26 28 29 30 34 35 40 44 47 49 51 54 57 58 60 62 63 64 ;-509.166504;-842;0
944;9 11 16 18 27 28 33 39 41 42 44 51 54 55 59 60 63 ;-508.881348;-240;0
945;3 4 5 6 7 8 11 13 15 19 21 22 23 24 27 29 31 33 35 37 38 39 42 46 47 48 54 55 56 57 58 63 64 ;-509.333344;-936;0
946;1 2 13 15 20 21 22 24 25 33 34 37 42 50 54 55 57 60 61 ;-509.124725;-312;0
947;1 3 9 10 11 13 14 17 19 21 22 24 25 26 28 32 33 34 35 36 37 42 51 57 58 59 64 ;-509.246033;-624;0
948;2 4 8 10 15 19 22 34 35 37 39 40 42 44 46 47 51 58 ;-508.995789;-272;0
949;7 9 10 12 13 15 22 23 25 30 32 35 39 40 41 43 44 45 46 51 52 53 55 56 57 58 60 62 63 ;-509.232880;-734;0
950;3 4 8 9 14 15 29 32 33 34 35 36 41 42 43 49 50 51 52 54 57 60 62 64 ;-509.214722;-492;0
951;6 8 10 12 14 16 18 25 26 28 31 35 39 40 46 47 48 51 55 57 59 63 ;-509.099884;-400;0
952;2 4 8 10 12 15 16 18 23 26 30 31 32 36 40 43 44 47 49 50 51 55 58 63 ;-509.071442;-482;0
953;4 8 10 19 21 24 29 39 42 43 44 47 51 53 55 56 57 58 59 60 ;-508.887726;-334;0
954;2 8 11 21 26 31 34 36 41 42 43 44 46 47 48 55 58 59 64 ;-508.675049;-306;0
955;1 5 6 9 17 18 19 24 26 27 30 31 34 36 37 38 39 41 45 49 53 55 56 63 ;-508.661774;-496;0
956;2 4 8 9 12 13 14 15 21 22 25 31 32 36 38 45 46 49 52 57 59 61 63 ;-508.608795;-458;0
957;10 12 13 15 17 24 26 28 30 32 33 34 35 36 37 38 39 40 46 51 55 56 64 ;-508.543365;-446;0
958;3 4 7 9 11 16 19 20 21 22 23 27 30 31 35 36 39 41 50 52 54 55 56 58 60 62 63 64 ;-508.709808;-668;0
959;3 4 5 6 7 8 10 14 16 17 20 21 29 30 31 32 33 38 39 40 52 53 55 58 62 63 ;-508.786224;-582;0
960;3 6 8 12 13 15 16 19 22 26 28 29 31 32 33 37 39 41 42 45 46 48 49 58 ;-508.770844;-494;0
961;2 4 5 6 7 11 12 14 18 21 22 23 24 26 27 29 30 35 36 38 39 43 44 46 48 52 55 58 59 62 ;-509.050995;-778;0
962;3 4 6 10 12 18 22 24 26 30 31 33 35 36 37 38 40 41 42 45 47 48 49 50 51 52 55 56 ;-509.224518;-676;0
963;2 4 6 8 9 13 17 19 21 25 27 28 29 32 42 43 44 45 53 55 57 59 60 64 ;-509.206635;-492;0
964;10 12 20 22 26 28 33 34 41 44 48 49 53 54 56 58 60 62 63 64 ;-509.020752;-330;0
965;2 4 8 9 17 18 19 20 24 27 28 31 45 49 51 54 57 58 60 ;-508.804138;-300;0
966;4 5 6 8 9 12 13 14 15 17 19 21 22 23 25 29 30 34 37 38 42 45 46 47 48 49 51 54 57 59 60 61 ;-509.196686;-888;0
967;5 11 12 13 15 22 23 27 31 36 40 41 42 43 44 45 46 47 48 49 52 53 54 55 56 57 63 ;-509.309204;-618;0
968;1 2 8 9 10 13 15 18 23 26 30 33 37 40 46 53 57 58 60 61 62 64 ;-509.208679;-412;0
969;1 2 3 4 6 7 10 12 14 16 26 29 31 32 33 36 41 44 48 50 53 55 57 61 ;-509.192993;-494;0
970;1 2 3 4 11 17 18 19 22 24 26 27 30 31 35 36 39 43 48 53 54 57 59 60 61 62 64 ;-509.313416;-626;0
971;1 5 7 9 11 13 20 23 26 27 28 29 30 32 33 42 44 47 48 55 56 61 64 ;-509.256439;-454;0
972;1 8 16 19 22 25 29 30 32 33 34 35 36 40 42 44 46 47 48 51 56 62 ;-509.152252;-408;0
973;1 2 6 7 9 11 15 19 20 23 24 30 31 32 35 36 41 42 43 44 46 47 48 61 62 63 64 ;-509.266174;-620;0
974;1 3 5 13 14 15 21 22 23 25 29 30 31 38 46 47 52 53 57 60 61 63 ;-509.158112;-404;0
975;4 9 11 12 15 17 23 25 28 29 32 34 38 45 46 47 50 54 57 58 60 61 62 ;-509.095398;-448;0
976;1 2 4 6 10 11 12 14 15 16 20 24 25 29 30 31 32 34 43 47 48 52 55 63 64 ;-509.112701;-526;0
977;3 10 12 16 23 25 26 27 28 34 36 42 43 48 49 50 51 52 53 55 59 61 62 63 ;-509.095184;-492;0
978;1 2 5 7 9 11 12 14 18 21 22 24 25 26 28 29 30 32 33 36 37 39 43 46 57 61 62 64 ;-509.265839;-676;0
979;11 14 17 18 19 20 22 23 32 33 35 38 40 42 46 48 49 51 59 62 ;-509.092957;-340;0
980;5 7 11 12 15 16 20 28 30 31 32 34 39 40 41 42 ;-508.783661;-206;0
981;4 9 11 13 15 20 21 24 25 29 35 36 37 39 42 47 53 54 58 61 62 63 64 ;-508.721710;-448;0
982;7 9 13 15 16 17 19 21 23 27 29 30 31 32 40 41 43 47 56 59 60 63 ;-508.610992;-400;0
983;4 7 8 9 11 15 16 17 20 25 27 29 30 32 33 34 35 44 49 52 ;-508.437439;-338;0
984;1 8 9 11 12 13 15 16 22 25 29 30 31 40 43 44 45 47 53 54 56 61 63 ;-508.365845;-438;0
985;2 6 9 10 12 18 19 20 23 31 34 38 41 44 45 49 51 52 54 62 63 64 ;-508.270050;-414;0
986;4 8 10 14 17 25 27 32 37 42 43 44 46 48 50 52 54 55 58 61 63 ;-508.146057;-386;0
987;1 6 7 10 12 14 17 18 20 27 30 32 33 39 41 42 44 46 47 48 51 52 53 55 61 63 ;-508.228973;-590;0
988;10 11 12 19 20 21 22 25 26 27 28 35 36 47 48 49 50 51 54 56 58 60 61 64 ;-508.214569;-494;0
989;1 2 6 8 10 12 14 15 16 18 20 22 23 24 33 38 42 45 46 47 49 55 ;-508.107178;-402;0
990;7 11 15 17 19 22 23 25 31 33 35 38 41 59 60 61 63 64 ;-507.870697;-274;0
991;3 5 7 9 10 11 13 15 19 21 24 29 32 33 36 38 45 46 57 58 61 ;-507.737640;-376;0
992;4 8 11 17 18 19 23 26 29 31 37 38 39 42 46 49 50 51 53 54 55 57 58 61 62 ;-507.756042;-526;0
993;1 2 4 8 9 10 14 17 23 24 25 26 30 32 36 40 46 49 55 59 61 62 63 64 ;-507.734131;-486;0
994;2 4 5 8 18 21 25 26 28 31 32 33 37 45 51 54 57 59 60 61 63 64 ;-507.637817;-412;0
995;3 4 5 6 7 8 10 17 20 21 22 29 35 38 43 46 47 49 50 51 52 53 54 57 58 62 ;-507.706543;-576;0
996;1 2 4 10 11 12 18 20 24 27 32 38 40 43 45 48 50 51 52 56 57 60 63 64 ;-507.694794;-496;0
997;3 4 7 11 15 19 20 24 30 31 34 35 37 38 39 41 43 45 49 50 51 55 58 ;-507.634918;-448;0
998;4 6 8 13 20 29 30 31 32 35 43 45 47 51 52 55 59 61 63 64 ;-507.452911;-326;0
999;1 3 5 6 10 11 13 14 16 18 21 22 23 25 26 27 29 30 35 37 38 39 43 44 47 49 53 54 56 62 63 ;-507.781769;-836;0
36;15 19 27 31 34 39 41 42 46 47 49 50 58 62 ;-507.273987;-154;1
